item_id,persona_id,question_type,gold_key,llama_t0_pred,qwen_t0_pred,llama_t0_bucket,qwen_t0_bucket,item_default_bucket,unstable_any,parse_status
b28658ae-cd47-42ad-a803-701870a46349,2,scenario_generalization,c,c,c,solved,solved,default_solved,False,valid
9a2412fe-997a-4742-b8bf-7184142febf8,2,preference_update_reason_recall,a,a,a,solved,solved,default_solved,False,valid
c93e738d-6c17-4e45-9a51-23c3b57b1c58,2,preference_update_reason_recall,a,a,a,solved,solved,default_solved,False,valid
6ce5781d-0d4f-44ea-a5dc-bcc92e170023,2,preference_update_reason_recall,b,a,a,error,error,strict_default_error,,valid
f9470ab7-0cf8-41b9-8c28-5e59b56b52cd,2,preference_evolution_tracking,c,b,c,error,solved,loose_default_error,False,valid
18a6e2f5-460f-4fdf-a987-82364fb0ba81,2,preference_evolution_tracking,a,a,c,solved,error,loose_default_error,False,valid
fc1efddc-3e19-41f1-b4a9-1312ed6d9057,2,preference_evolution_tracking,b,a,a,error,error,strict_default_error,,valid
e35caa23-d8d2-47bf-8b2e-38c1f2520491,2,preference_evolution_tracking,b,a,a,error,error,strict_default_error,,valid
5b303337-33a7-45c1-99a0-83ce1b37172c,2,preference_evolution_tracking,c,a,c,error,solved,loose_default_error,False,valid
1856f94d-08f2-427e-b7cb-19705c5bd840,2,user_shared_fact_recall,c,a,a,error,error,strict_default_error,,valid
d7d819ae-248f-4adb-b506-0c647d128940,2,user_shared_fact_recall,b,a,a,error,error,strict_default_error,,valid
ff92b10b-5eaa-4cc7-8a97-2e392059a52a,2,idea_suggestion,a,b,c,error,error,strict_default_error,,valid
e432666f-1c45-4591-9fad-a29a05133577,2,user_shared_fact_recall,b,a,a,error,error,strict_default_error,,valid
e01a1ac3-9a98-4af2-83ef-8336edff80ab,2,scenario_generalization,b,a,b,error,solved,loose_default_error,False,valid
4e673ae2-aedb-4e12-83c9-9cb17e6b2711,2,scenario_generalization,c,a,a,error,error,strict_default_error,,valid
a5bb8751-3354-4c46-b0f4-dad1ea7f6c62,2,preference_update_reason_recall,b,a,b,error,solved,loose_default_error,False,valid
e7c4589a-6e44-499b-b485-77e6cf018933,2,preference_update_reason_recall,a,a,a,solved,solved,default_solved,False,valid
bd3c34d6-052b-497e-a126-a84e5276af9f,2,preference_update_reason_recall,a,a,a,solved,solved,default_solved,False,valid
75e99797-bce8-44c9-a804-eaee941b1dcf,2,preference_evolution_tracking,a,b,a,error,solved,loose_default_error,False,valid
f670ab41-b708-49bb-8201-8ceb79d78b9d,2,preference_evolution_tracking,d,a,d,error,solved,loose_default_error,False,valid
f4fb2664-6d59-4b36-ae63-546e1bbf7ee7,2,preference_evolution_tracking,a,a,a,solved,solved,default_solved,False,valid
fb9e4359-67e5-4024-bb18-16404416ed98,2,preference_evolution_tracking,b,a,a,error,error,strict_default_error,,valid
35a9d1f8-05e5-4a1d-aa1e-1c9615b02f80,2,preference_evolution_tracking,a,a,a,solved,solved,default_solved,False,valid
a50b632b-155c-405b-ba1a-9e43fccf0a8b,4,preference_aligned_recommendation,a,a,a,solved,solved,default_solved,False,valid
bd39c6a3-3ebb-4f12-a9b5-f690ebdf5bca,4,user_shared_fact_recall,a,a,b,solved,error,loose_default_error,False,valid
350e033e-eea9-48ac-ac7b-bad63241ced1,4,idea_suggestion,b,d,d,error,error,strict_default_error,,valid
8dbe465c-85ad-4663-a517-da7b86418cde,4,latest_preference_acknowledgement,c,a,a,error,error,strict_default_error,,valid
085877aa-219d-471e-b604-e251d3249968,4,idea_suggestion,a,c,a,error,solved,loose_default_error,False,valid
d5df0faf-8271-4b11-847a-c634d028139e,4,scenario_generalization,b,b,a,solved,error,loose_default_error,False,valid
127fe595-7428-49a2-acda-69b878ab2c5f,4,idea_suggestion,b,c,a,error,error,strict_default_error,,valid
64e6edb1-2675-4bec-bac5-ac3cffb7a36c,4,preference_update_reason_recall,c,a,a,error,error,strict_default_error,,valid
b608b654-2f32-4271-b4ec-6e5e4e8cf1e2,4,preference_update_reason_recall,b,a,b,error,solved,loose_default_error,False,valid
8b7d1285-8b25-40cd-9ca8-e6347bfe746a,4,preference_evolution_tracking,a,a,a,solved,solved,default_solved,False,valid
fdef7f8c-7f59-49d8-be9b-b6c4222c40e5,4,preference_evolution_tracking,c,a,c,error,solved,loose_default_error,False,valid
a85733de-750e-4457-889a-f9016e01d237,4,preference_evolution_tracking,d,d,d,solved,solved,default_solved,True,valid
1cd2d37b-de1b-4775-a063-d4543d602d3d,4,preference_evolution_tracking,c,a,a,error,error,strict_default_error,,valid
a0462baa-c0c8-4706-8a4e-008d1fca789b,4,preference_aligned_recommendation,a,a,a,solved,solved,default_solved,False,valid
a96a528a-b2c6-4da4-bf79-c606314cc057,4,user_shared_fact_recall,b,b,c,solved,error,loose_default_error,False,valid
73e8d675-06f9-4452-971e-03d837195d01,4,idea_suggestion,a,d,d,error,error,strict_default_error,,valid
91daf2b4-5872-4425-a99a-5d4cb56595ba,4,latest_preference_acknowledgement,a,d,b,error,error,strict_default_error,,valid
32fae586-e53b-4dae-b8d3-d7c8e930ff56,4,idea_suggestion,d,a,a,error,error,strict_default_error,,valid
8c6f3412-d822-4131-9a51-184e6da3f476,4,scenario_generalization,d,a,a,error,error,strict_default_error,,valid
842a2ce2-9f8e-4fb3-af0f-0c4790418892,4,idea_suggestion,a,c,a,error,solved,loose_default_error,False,valid
17fcd044-0c7f-4e2a-8932-59d7c3fbf287,4,preference_update_reason_recall,d,a,c,error,error,strict_default_error,,valid
61443554-5758-40fd-9546-9fb3eec67c64,4,preference_update_reason_recall,b,a,b,error,solved,loose_default_error,False,valid
3bf72ac4-729e-49b0-ac4f-944a5ac1a0c1,4,preference_evolution_tracking,d,a,a,error,error,strict_default_error,,valid
a99dc786-3ffd-4470-b2aa-8b2980486f06,4,preference_evolution_tracking,c,a,c,error,solved,loose_default_error,False,valid
8528894e-b57d-4053-9f5d-e1d9f8bfa419,4,preference_evolution_tracking,c,b,c,error,solved,loose_default_error,False,valid
1fd70246-21b9-4386-adfc-f570216130bf,4,preference_evolution_tracking,a,a,a,solved,solved,default_solved,False,valid
15a4aa2c-5e63-41a9-8ab4-a20db4760781,5,user_shared_fact_recall,a,a,b,solved,error,loose_default_error,False,valid
7f8add19-4847-455b-b8a7-df79a9acd5a5,5,preference_aligned_recommendation,b,a,a,error,error,strict_default_error,,valid
adc105c8-02cd-4e66-88c0-68968035398f,5,idea_suggestion,c,b,a,error,error,strict_default_error,,valid
0ca1e553-4d81-4848-983a-484769b53d0b,5,idea_suggestion,a,c,a,error,solved,loose_default_error,False,valid
74abe13d-d4f9-4b4b-8d9e-94464d08a636,5,latest_preference_acknowledgement,b,a,a,error,error,strict_default_error,,valid
1665b30d-0725-424a-bc49-5f938f42fd6b,5,idea_suggestion,b,a,a,error,error,strict_default_error,,valid
ce8e9ca3-761d-4e57-ba31-43d1398259dc,5,scenario_generalization,c,a,a,error,error,strict_default_error,,valid
89a5b2d8-8c1f-4f31-b71d-cf4f571b7226,5,preference_aligned_recommendation,b,c,d,error,error,strict_default_error,,valid
5154ef9f-5809-4cec-98af-36d6fd9b11a7,5,preference_update_reason_recall,a,a,a,solved,solved,default_solved,False,valid
4ca39433-1e20-41f7-afcc-e5dc7db41d6f,5,preference_update_reason_recall,c,a,a,error,error,strict_default_error,,valid
7b440df1-f316-4e04-9188-c9833b30b8db,5,preference_update_reason_recall,d,d,d,solved,solved,default_solved,False,valid
37eef83c-8772-463f-847a-07d9f0500bbf,5,preference_evolution_tracking,c,c,c,solved,solved,default_solved,False,valid
0ce73ba6-2ea4-4b01-9693-6910dc22ad74,5,preference_evolution_tracking,b,b,b,solved,solved,default_solved,False,valid
c9fda643-762e-426a-8079-cffcd98c3fe5,5,preference_evolution_tracking,d,a,c,error,error,strict_default_error,,valid
65bb82b6-1ad9-44f5-8df1-1716467aca2c,5,preference_evolution_tracking,c,b,b,error,error,strict_default_error,,valid
5bad1f63-a222-41ee-af92-3ffcb0610c45,5,preference_evolution_tracking,c,c,c,solved,solved,default_solved,True,valid
8e77a1eb-94be-451f-8c6e-db50537a602e,5,user_shared_fact_recall,d,a,a,error,error,strict_default_error,,valid
dc00d13c-e73c-4b2e-9d9f-91efa3dd22f9,5,preference_aligned_recommendation,a,a,a,solved,solved,default_solved,False,valid
f9a80fab-b8e6-4522-8484-0752aa2bc7aa,5,idea_suggestion,d,c,a,error,error,strict_default_error,,valid
ff9cb595-a574-4391-a958-a887319179f5,5,idea_suggestion,b,d,a,error,error,strict_default_error,,valid
da4a4328-ed46-4c41-b7fa-650542a48ccc,5,latest_preference_acknowledgement,d,a,a,error,error,strict_default_error,,valid
3e4cc77a-0434-4dd4-a89a-de7c34c5826e,5,idea_suggestion,c,a,a,error,error,strict_default_error,,valid
b4a5fcbd-e1be-4679-8bd5-92f9374c171c,5,scenario_generalization,c,d,a,error,error,strict_default_error,,valid
bfdd75b3-09ff-461e-a3f4-3607bf571966,5,preference_aligned_recommendation,a,a,d,solved,error,loose_default_error,True,valid
9d72b3bb-e43d-4ec0-899d-42c269a46fd2,5,preference_update_reason_recall,d,d,d,solved,solved,default_solved,False,valid
aa07fafd-24e4-4d58-b765-1ff579136559,5,preference_update_reason_recall,d,a,a,error,error,strict_default_error,,valid
588577d8-7ceb-411d-8acf-eb911619bc8e,5,preference_update_reason_recall,a,a,a,solved,solved,default_solved,False,valid
9777f57b-c6a4-48c0-8850-7e3637f47867,5,preference_evolution_tracking,a,a,a,solved,solved,default_solved,False,valid
8659e747-044a-47fa-a410-f5be842f4f7c,5,preference_evolution_tracking,c,c,c,solved,solved,default_solved,False,valid
262dad1a-fee3-45ce-8014-f2f152076c3d,5,preference_evolution_tracking,b,a,c,error,error,strict_default_error,,valid
609d3e48-48b8-4cfd-bb2c-7d242d97144f,5,preference_evolution_tracking,b,a,c,error,error,strict_default_error,,valid
3e613d48-6538-43c5-87a1-9c4a142df571,5,preference_evolution_tracking,a,a,d,solved,error,loose_default_error,True,valid
b9ef94f1-b737-4fff-b6c0-2e72255f7e26,11,preference_aligned_recommendation,b,c,b,error,solved,loose_default_error,True,valid
b4f5871e-6128-42d4-9d71-f7ef952fc3dd,11,user_shared_fact_recall,c,d,a,error,error,strict_default_error,,valid
15153299-ad3a-477e-8eee-29f95de9f0d9,11,scenario_generalization,b,d,d,error,error,strict_default_error,,valid
6c23d10f-f2d3-4d3b-aa92-4cb67ac52c3e,11,preference_update_reason_recall,a,a,a,solved,solved,default_solved,False,valid
d2cb516a-0868-4332-93d9-64e6e73f4450,11,idea_suggestion,c,b,b,error,error,strict_default_error,,valid
a1069348-3778-4d08-ae72-fccf8ac23a0f,11,user_shared_fact_recall,d,a,b,error,error,strict_default_error,,valid
51d9fdba-9e05-411f-a933-a30c561e4a57,11,idea_suggestion,c,b,a,error,error,strict_default_error,,valid
2aeaf04c-5dbb-4631-9453-9d55438e7e24,11,idea_suggestion,b,a,a,error,error,strict_default_error,,valid
edcae48c-d5f6-4aba-9aae-d6946ded8ad8,11,user_shared_fact_recall,d,c,c,error,error,strict_default_error,,valid
d3a4e999-b4c7-4a45-aa8a-c79f17f11b39,11,user_shared_fact_recall,c,d,d,error,error,strict_default_error,,valid
b536a2fe-fece-4b88-8299-7431da64194a,11,user_shared_fact_recall,c,c,c,solved,solved,default_solved,True,valid
3ce8e64d-fbe4-429a-b403-56f893f0c065,11,user_shared_fact_recall,d,a,c,error,error,strict_default_error,,valid
afb21079-ddc7-48e8-b280-d08d1e01dc50,11,preference_update_reason_recall,b,b,b,solved,solved,default_solved,True,valid
b0dc6adf-9f55-4acd-a8f4-55fb55a5f9e9,11,preference_update_reason_recall,d,d,d,solved,solved,default_solved,False,valid
4537a81c-a44f-49b9-aa76-a04dbd1118b2,11,preference_update_reason_recall,a,a,a,solved,solved,default_solved,False,valid
9a913460-4575-43eb-97c8-5b75bcc529f2,11,preference_evolution_tracking,c,a,a,error,error,strict_default_error,,valid
0d47c704-6ad5-4587-8fdf-d6418a428ded,11,preference_evolution_tracking,c,a,c,error,solved,loose_default_error,False,valid
1aa9fb49-9af5-4097-9d26-d03a8be9d4d8,11,preference_evolution_tracking,c,d,b,error,error,strict_default_error,,valid
f8310608-cd01-4b07-8438-528ca78174f9,11,preference_evolution_tracking,c,c,c,solved,solved,default_solved,True,valid
845b91bc-8cd5-451d-a6fe-dd2b176e5758,11,preference_evolution_tracking,a,a,a,solved,solved,default_solved,False,valid
827b4d7e-4a87-4500-8399-9ea7e01c6ff1,11,preference_evolution_tracking,d,a,a,error,error,strict_default_error,,valid
9f8abbfe-84a6-4761-b791-f1d6e9763ffc,11,preference_aligned_recommendation,c,a,a,error,error,strict_default_error,,valid
87cfa0aa-b318-4b34-8fc5-545fd51e734c,11,user_shared_fact_recall,d,a,a,error,error,strict_default_error,,valid
f60ea749-0577-409d-ac52-5fbbdbb5d983,11,scenario_generalization,c,b,b,error,error,strict_default_error,,valid
e0f78337-f591-4d13-9db2-368a0a9facd3,11,preference_update_reason_recall,b,,b,parse_invalid,solved,t0_parse_invalid,False,invalid
7f52c9fa-1023-4c89-a7b1-3f99a838e8a2,11,idea_suggestion,b,d,d,error,error,strict_default_error,,valid
9b5d8c65-f439-47da-a21b-f05743cba515,11,user_shared_fact_recall,a,b,b,error,error,strict_default_error,,valid
d7fa502c-7f82-41a6-96f6-09e6d2c0f226,11,idea_suggestion,b,a,a,error,error,strict_default_error,,valid
f36d7363-e2c5-4b84-8c08-f5910f5a58a0,11,idea_suggestion,c,a,a,error,error,strict_default_error,,valid
fa4ad54b-18f7-41f7-b596-a2606959aef2,11,idea_suggestion,b,a,a,error,error,strict_default_error,,valid
d3cf97c8-4698-49d0-bc39-25cdc856f295,11,idea_suggestion,c,a,a,error,error,strict_default_error,,valid
5cc4f974-9afb-42f9-be6a-5453d317c7bc,11,user_shared_fact_recall,b,a,d,error,error,strict_default_error,,valid
27ad7552-b0e8-440b-b0e1-19c3c216e36a,11,user_shared_fact_recall,d,a,a,error,error,strict_default_error,,valid
c0af6d57-9c9e-4c7a-ab49-58694a315162,14,latest_preference_acknowledgement,c,d,d,error,error,strict_default_error,,valid
f6cb61c7-b41d-4c26-8100-f0de3451cae4,14,preference_aligned_recommendation,d,a,c,error,error,strict_default_error,,valid
9161909e-12fd-45a3-8c83-c852490945f8,14,idea_suggestion,a,c,b,error,error,strict_default_error,,valid
b6ce6468-a569-437b-a5c2-b3d9575c9763,14,scenario_generalization,b,b,b,solved,solved,default_solved,True,valid
af67ab1b-1701-4313-95dd-184ee080fca1,14,idea_suggestion,d,a,c,error,error,strict_default_error,,valid
f817828d-7bed-46a0-806b-2fd7cedfb7af,14,user_shared_fact_recall,c,b,b,error,error,strict_default_error,,valid
3e9b1cc4-dfde-413b-8966-85308430fc5d,14,preference_update_reason_recall,a,a,a,solved,solved,default_solved,False,valid
8775476d-8b8a-4534-98c7-88c34da48b64,14,preference_update_reason_recall,a,a,a,solved,solved,default_solved,False,valid
a0a864d0-1262-48b9-a77f-956e2bffd761,14,preference_update_reason_recall,b,a,b,error,solved,loose_default_error,False,valid
932a77e4-2654-415b-9692-32d527ecb10e,14,preference_evolution_tracking,c,b,c,error,solved,loose_default_error,False,valid
e3ee6ae7-78c2-4ad4-b0f0-37fcec17cd7e,14,preference_evolution_tracking,a,a,a,solved,solved,default_solved,True,valid
7b638718-497e-46e4-ae40-26ab3b77ff03,14,preference_evolution_tracking,b,a,c,error,error,strict_default_error,,valid
0439324c-7152-40fd-9092-1fb29983bcf3,14,preference_evolution_tracking,b,a,c,error,error,strict_default_error,,valid
ef856a81-e777-416e-bb23-5c518aa0f73b,14,latest_preference_acknowledgement,a,c,a,error,solved,loose_default_error,False,valid
4b742ee7-077d-4cce-9c27-51dfe81fcdc4,14,preference_aligned_recommendation,a,a,b,solved,error,loose_default_error,False,valid
a30c10c5-145a-49b0-b3d5-1479bf3c6797,14,idea_suggestion,a,c,a,error,solved,loose_default_error,False,valid
0da0120b-8c58-4cd4-a5bc-7acaf71740ba,14,scenario_generalization,d,d,d,solved,solved,default_solved,False,valid
df1778bf-bc0a-4679-ad94-914a13529242,14,idea_suggestion,a,b,b,error,error,strict_default_error,,valid
7cb7b1c0-4a29-4ab3-9f38-e41243ec50dd,14,idea_suggestion,b,a,b,error,solved,loose_default_error,False,valid
e86a1aad-0117-4021-9c68-f923f4111d5f,14,preference_update_reason_recall,a,a,d,solved,error,loose_default_error,False,valid
aae3e12c-fce9-4a8b-bb43-3623b2c2e1e3,14,preference_update_reason_recall,a,a,a,solved,solved,default_solved,False,valid
8d52f6de-0bc5-4cac-8873-ca57060186b3,14,user_shared_fact_recall,d,d,c,solved,error,loose_default_error,True,valid
ced344f8-d07a-458f-bebe-131e8e7a6b88,14,preference_aligned_recommendation,d,a,c,error,error,strict_default_error,,valid
ec9c7628-9919-4234-b7b8-b90eda49cec5,16,preference_aligned_recommendation,d,a,a,error,error,strict_default_error,,valid
889bbfe8-e274-47cd-8807-a5f93654c6a6,16,user_shared_fact_recall,d,,a,parse_invalid,error,t0_parse_invalid,,invalid
2747972e-07b2-461d-9acb-a8495bfef4c2,16,user_shared_fact_recall,d,a,a,error,error,strict_default_error,,valid
ffe01d3c-de5c-4c67-b2db-e4983dfc6abc,16,latest_preference_acknowledgement,c,b,b,error,error,strict_default_error,,valid
d2c42ca1-5b3a-48b4-b3cc-ea27b9bed8e3,16,user_shared_fact_recall,a,b,b,error,error,strict_default_error,,valid
cf90fc6f-b92e-47e1-88cc-8b8cefffdb89,16,preference_update_reason_recall,d,d,d,solved,solved,default_solved,False,valid
4e2111be-1c29-4a8e-b9cb-a6ab437f3276,16,preference_update_reason_recall,c,a,a,error,error,strict_default_error,,valid
cbbb9592-afe3-4d38-ab6c-02e974da712f,16,preference_update_reason_recall,d,d,d,solved,solved,default_solved,False,valid
b4fd279e-e420-49fd-b089-399c54400430,16,preference_evolution_tracking,a,a,a,solved,solved,default_solved,True,valid
72cb814c-aa52-4f39-a647-24aec1e3037c,16,preference_evolution_tracking,b,a,a,error,error,strict_default_error,,valid
1e98da37-83ad-478c-9c15-6247fafac65c,16,preference_evolution_tracking,d,d,d,solved,solved,default_solved,False,valid
d5486c87-e115-4da9-83f4-b8fef2bb5a80,16,preference_evolution_tracking,c,c,c,solved,solved,default_solved,False,valid
aa30e98f-93a4-4456-8924-a69f13416b89,16,preference_evolution_tracking,a,a,a,solved,solved,default_solved,False,valid
31438e87-4b4c-45eb-b3af-065bc8e06789,16,preference_aligned_recommendation,a,a,a,solved,solved,default_solved,False,valid
cb6ac767-818a-4298-98d0-ef0f5c70bde0,16,user_shared_fact_recall,d,,a,parse_invalid,error,t0_parse_invalid,,invalid
3023ac34-ea32-4b08-a339-12c8139c5c8a,16,user_shared_fact_recall,d,d,d,solved,solved,default_solved,False,valid
1837d1a9-0a9b-49ad-b65a-d862c631d523,16,idea_suggestion,d,a,a,error,error,strict_default_error,,valid
83dd91dc-0758-4159-8f6f-da0ee04d864f,16,idea_suggestion,d,a,c,error,error,strict_default_error,,valid
7d35c867-43e3-4456-afd9-22a76b136162,12,preference_aligned_recommendation,d,a,a,error,error,strict_default_error,,valid
8a432a27-3c39-426f-a853-fe8f8b3c5c41,12,user_shared_fact_recall,c,a,a,error,error,strict_default_error,,valid
26d79f5e-e405-45f6-add6-723bc0031dbb,12,idea_suggestion,b,a,a,error,error,strict_default_error,,valid
9479c28f-611b-4da1-beb5-a2d8f496f85d,12,user_shared_fact_recall,a,d,a,error,solved,loose_default_error,False,valid
a2543130-a95f-4bb4-877f-0d82314abfa3,12,scenario_generalization,c,a,a,error,error,strict_default_error,,valid
87bfcfed-984b-4eaa-ae31-99300eefa3c2,12,preference_update_reason_recall,c,d,c,error,solved,loose_default_error,False,valid
9af8a326-7675-42e0-861f-d99f2e28be46,12,idea_suggestion,d,a,c,error,error,strict_default_error,,valid
78ebcdd3-c419-4777-be35-ab836f645b9e,12,user_shared_fact_recall,b,a,c,error,error,strict_default_error,,valid
50577261-33b6-4648-aa14-aa2b6e0523ac,12,user_shared_fact_recall,d,a,a,error,error,strict_default_error,,valid
ceaba7cf-7f7d-4bbb-9927-fdb1af713fc4,12,user_shared_fact_recall,a,a,a,solved,solved,default_solved,True,valid
431e1c24-b09a-4bc4-b6d0-32e7c0631353,12,idea_suggestion,c,a,a,error,error,strict_default_error,,valid
2f795c6f-e04f-4af0-8ff4-feff57e54a48,12,user_shared_fact_recall,b,d,d,error,error,strict_default_error,,valid
c4e7795b-6bf2-4a87-af16-37ecb451c11b,12,idea_suggestion,c,d,a,error,error,strict_default_error,,valid
1743e9cb-de16-4ea8-80cf-fef97a8b2259,12,user_shared_fact_recall,c,a,a,error,error,strict_default_error,,valid
66a0d1b3-a55f-46e0-bc57-bbfa67601bf6,12,preference_aligned_recommendation,a,b,a,error,solved,loose_default_error,False,valid
f940f3ad-a774-4d7d-9c93-daa40c7bb813,12,preference_update_reason_recall,d,d,d,solved,solved,default_solved,False,valid
9468e5ca-c4a5-4ef7-9ac0-abc13731d5f8,12,preference_update_reason_recall,d,d,d,solved,solved,default_solved,True,valid
76784e79-f9b7-4b10-bce6-aea041887ac8,12,preference_update_reason_recall,d,d,d,solved,solved,default_solved,False,valid
0e4d1863-8616-4536-90f6-e5abc8d35fd8,12,preference_update_reason_recall,d,d,d,solved,solved,default_solved,False,valid
9bd1d91f-d7a5-47b5-a9bc-93a3bc35c4cd,12,preference_evolution_tracking,c,a,c,error,solved,loose_default_error,False,valid
525d8a11-ff5c-4bbf-b83b-4a9822ddedb9,12,preference_evolution_tracking,c,a,c,error,solved,loose_default_error,False,valid
9eba5fc3-08dd-4672-8bcb-55b51f2fd223,12,preference_evolution_tracking,c,b,c,error,solved,loose_default_error,False,valid
1cc0c629-0a6f-41fd-8cd5-2d94253f51ad,12,preference_evolution_tracking,b,b,b,solved,solved,default_solved,False,valid
812136b4-01d7-40d9-87f0-9608db5a2f1d,12,preference_evolution_tracking,a,a,c,solved,error,loose_default_error,False,valid
bdc22325-20bb-4bef-b9c1-9615c0d68e60,12,preference_aligned_recommendation,c,a,a,error,error,strict_default_error,,valid
32fb0781-a149-4a83-b346-467e88f81710,12,user_shared_fact_recall,b,a,a,error,error,strict_default_error,,valid
194ce23e-d6d7-46f9-99b0-a0eba223a0ee,12,idea_suggestion,d,a,a,error,error,strict_default_error,,valid
a64ba818-abee-404e-9a38-f440b74bcca7,12,user_shared_fact_recall,b,d,a,error,error,strict_default_error,,valid
cb4799ed-15e8-4dda-a716-b81fa1d6d9da,12,scenario_generalization,d,a,a,error,error,strict_default_error,,valid
9ff4dd4a-ccf0-4b18-bd9c-a2058bc1d960,12,preference_update_reason_recall,c,a,c,error,solved,loose_default_error,False,valid
2575c3c6-5061-4db3-ba98-f33e1280f48f,12,idea_suggestion,b,a,a,error,error,strict_default_error,,valid
8be28bb6-049f-4735-8957-a15234c138f4,12,user_shared_fact_recall,a,c,a,error,solved,loose_default_error,False,valid
33755e8c-b501-4c53-ae56-d91bf60477f7,12,idea_suggestion,b,a,c,error,error,strict_default_error,,valid
a4fb24e8-6b06-4398-a0b0-e75b65328053,12,user_shared_fact_recall,a,a,a,solved,solved,default_solved,False,valid
96ee1e54-044a-4313-b091-5ef3b7b218f9,12,scenario_generalization,b,b,d,solved,error,loose_default_error,False,valid
f34cb168-97ab-4b89-92c6-9ff84bd3c5e1,12,user_shared_fact_recall,d,a,b,error,error,strict_default_error,,valid
36441aa3-67a2-469e-8e9e-e21073e2a5d3,12,user_shared_fact_recall,c,c,c,solved,solved,default_solved,False,valid
e1c4c709-982c-4158-bb30-77360c6767e3,12,preference_evolution_tracking,d,b,d,error,solved,loose_default_error,False,valid
83e7b851-a9c3-4391-9c37-b9942ccfacd4,12,preference_evolution_tracking,c,c,c,solved,solved,default_solved,True,valid
1a81e1c6-adb8-4187-9ecf-d95afc0e81ad,12,preference_evolution_tracking,b,b,a,solved,error,loose_default_error,False,valid
ad56eb3c-d190-4974-830a-d4e91d395402,12,preference_evolution_tracking,a,a,a,solved,solved,default_solved,False,valid
78d544c0-e6f5-479f-b27b-a4b3d7b590a7,12,preference_evolution_tracking,c,c,c,solved,solved,default_solved,False,valid
d766ed84-99de-42b4-9458-2c8fc449b1f6,12,preference_evolution_tracking,b,a,b,error,solved,loose_default_error,False,valid
